timestamp,entry_open,entry_high,entry_low,entry_close,entry_rsi,entry_macd,entry_bb_upper,entry_bb_lower,filter_vwap,direction_adx
2025-07-27 16:10:00,0.042943,0.043412,0.042901,0.043407,56.112874817660426,5.8434965004729e-06,0.04355312289122993,0.04244317710877007,,
2025-07-27 16:15:00,0.043406,0.0439,0.043391,0.043726,60.01630112861522,4.982970367396065e-05,0.04367360903325396,0.04239499096674605,0.04276347085449647,
2025-07-27 16:20:00,0.043726,0.043737,0.043149,0.043413,54.86038286623117,5.471280928102676e-05,0.04371603222793588,0.04241006777206412,,
2025-07-27 16:25:00,0.043411,0.04384,0.043279,0.043829,59.803072421469516,8.122924327782279e-05,0.04383353345630676,0.04239916654369324,,
2025-07-27 16:30:00,0.043826,0.043855,0.043484,0.043645,56.83853125590252,8.14392569486282e-05,0.043898674237553816,0.04240922576244619,0.04277634652042179,
2025-07-27 16:35:00,0.043647,0.044132,0.043617,0.044075,61.62600415706898,0.00010414833577948315,0.04404862355813593,0.04237327644186407,,
2025-07-27 16:40:00,0.044075,0.044368,0.043542,0.04362,54.710718049450456,8.305293773313907e-05,0.04408462385222259,0.04237207614777741,,
2025-07-27 16:45:00,0.043619,0.043799,0.043287,0.043337,50.88596105486895,4.6394941569642326e-05,0.04408756343041448,0.042425836569585526,0.04277829623123896,
2025-07-27 16:50:00,0.043333,0.043371,0.043079,0.043157,48.56062128034646,8.371759053956427e-06,0.044086174335302056,0.04242282566469795,,
2025-07-27 16:55:00,0.043159,0.043208,0.042721,0.042936,45.793689052573676,-3.1149462910269994e-05,0.04403265754421706,0.042399942455782935,,
2025-07-27 17:00:00,0.042942,0.043289,0.042826,0.043289,50.63233645800268,-3.2835524259708135e-05,0.04403835951879867,0.04240474048120134,0.04278951891312543,26.84860613242569
2025-07-27 17:05:00,0.043283,0.04365,0.043244,0.04358,54.25726321415322,-1.4600710157598257e-05,0.044065857014532105,0.042403942985467895,,
2025-07-27 17:10:00,0.043581,0.043916,0.043474,0.043739,56.15177578265449,6.773570007143995e-06,0.04412192479598918,0.042427775204010816,,
2025-07-27 17:15:00,0.043739,0.04383,0.04353,0.043786,56.72236593668896,2.1832114909045743e-05,0.044172201581159976,0.042472498418840016,0.04279788945607739,
2025-07-27 17:20:00,0.04379,0.044,0.043696,0.043871,57.792090233333994,3.45179969165156e-05,0.04423083951128861,0.04250876048871139,,
2025-07-27 17:25:00,0.04387,0.043975,0.043639,0.043903,58.210871646678335,4.159071521103429e-05,0.04424342575265708,0.042629974247342925,,
2025-07-27 17:30:00,0.043908,0.043935,0.043554,0.043636,53.445964538934824,2.5598172520832982e-05,0.0442055374241746,0.04276926257582539,0.04281912023489621,
2025-07-27 17:35:00,0.043636,0.044494,0.043482,0.044184,60.57840991422575,4.7940179206252e-05,0.044244588145076216,0.042878711854923784,,
2025-07-27 17:40:00,0.044177,0.044341,0.043944,0.044299,61.89768232397874,6.53960200690542e-05,0.04434631549533368,0.042891184504666315,,
2025-07-27 17:45:00,0.0443,0.04449,0.043933,0.044116,58.540355425773626,5.9707528256909207e-05,0.044365670411974936,0.04298912958802506,0.04282507736119611,
2025-07-27 17:50:00,0.044113,0.044308,0.044005,0.044064,57.58456587868989,4.803484567054677e-05,0.044406431262316186,0.04301406873768381,,
2025-07-27 17:55:00,0.044063,0.044199,0.04365,0.043652,50.543323798375205,1.0139449445220914e-05,0.0444031435615552,0.043009956438444796,,
2025-07-27 18:00:00,0.043658,0.043905,0.043523,0.043744,51.956047407649166,-1.0064303673503502e-05,0.04440661529609816,0.04303958470390184,0.042832699585967686,28.85626876346271
2025-07-27 18:05:00,0.043744,0.04415,0.043705,0.044051,56.42872671695407,-4.376427208815849e-06,0.0444313090588998,0.043037090941100205,,
2025-07-27 18:10:00,0.044045,0.044067,0.043634,0.043759,51.51623009968413,-2.0975152672429964e-05,0.04443586175182272,0.043043938248177274,,
2025-07-27 18:15:00,0.043759,0.043877,0.04338,0.043592,48.89454385457312,-4.264754125159496e-05,0.0443968860730428,0.04303461392695721,0.04283794976558439,
2025-07-27 18:20:00,0.043597,0.043823,0.043484,0.043653,49.89752748923735,-5.171627143349641e-05,0.04439775972837916,0.04303704027162085,,
2025-07-27 18:25:00,0.043652,0.043798,0.043526,0.043711,50.88455109084925,-5.2483456031673096e-05,0.04439379138659417,0.04307840861340583,,
2025-07-27 18:30:00,0.043711,0.043794,0.043463,0.043794,52.331763399740375,-4.629211359322418e-05,0.044369696948475985,0.043166203051524014,0.04288676732836166,
2025-07-27 18:35:00,0.043794,0.045581,0.043788,0.045456,70.85236429818491,6.480973864027357e-05,0.044748391215064076,0.043039508784935926,,
